,Unnamed: 0,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCTOT,unemployed
6092358,6092358,2011,201101,830052,470171.0,24.0,2011008300521,36,59.0,420236,1,2,29.0,2,43,6,63,3,30,0,0
12624556,12624556,2019,201901,958369,2019000979793.0,101.0,2019009583691,37,0.0,290037,1,3,157.0,1,43,10,101,3,30,27300,0
12894830,12894830,2019,201901,1084298,2019000296288.0,121.0,2019010842981,42,17.0,300142,1,1,121.0,1,76,6,63,3,30,37600,0
7767752,7767752,2015,201501,191147,1271269.0,161.0,2015001911471,6,37.0,373206,1,1,160.0,1,46,6,63,1,10,23000,0
4618193,4618193,2011,201101,177018,1136652.0,44.0,2011001770181,6,73.0,811406,1,3,43.0,2,54,0,2,3,30,0,0
11086859,11086859,2019,201901,267422,2019001299044.0,36.0,2019002674221,10,5.0,30010,1,1,36.0,2,56,7,71,1,10,31700,0
1887775,1887775,2007,200701,305071,771629.0,80.0,2007003050711,12,11.0,360212,1,1,80.0,1,55,10,101,1,10,70000,0
1935632,1935632,2007,200701,328678,1125265.0,76.0,2007003286781,12,0.0,401612,1,2,72.0,1,41,10,101,1,10,52000,0
12921396,12921396,2019,201901,1095696,2019000601993.0,122.0,2019010956961,42,133.0,360242,1,1,121.0,2,37,10,101,1,10,55000,0
1818687,1818687,2007,200701,270973,255989.0,89.0,2007002709731,12,95.0,220112,1,1,91.0,2,76,7,71,3,30,8700,0
5451875,5451875,2011,201101,546711,933852.0,30.0,2011005467111,22,0.0,80022,1,2,29.0,1,53,6,63,3,30,12000,0
3483547,3483547,2007,200701,1040097,344859.0,64.0,2007010400971,42,0.0,220242,1,1,64.0,1,23,7,71,3,30,3300,0
13676191,13676191,2019,201901,1422825,2019001264843.0,332.0,2019014228251,55,25.0,10255,1,2,354.0,2,35,10,101,1,10,30000,0
12217101,12217101,2019,201901,778204,2019000757952.0,208.0,2019007782041,32,3.0,40432,1,4,350.0,1,40,3,30,1,10,23000,0
3718139,3718139,2007,200701,1150894,94395.0,30.0,2007011508941,48,251.0,260048,1,1,30.0,1,45,6,62,1,10,385000,0
8152134,8152134,2015,201501,361954,389597.0,535.0,2015003619541,13,0.0,430013,1,2,225.0,2,31,6,64,1,10,35000,0
13000869,13000869,2019,201901,1130650,2019001334448.0,46.0,2019011306501,44,7.0,10244,1,1,46.0,1,74,11,114,3,30,58600,0
12893017,12893017,2019,201901,1083499,2019000274428.0,112.0,2019010834991,42,0.0,90042,1,3,54.0,1,15,2,26,0,0,0,0
5477780,5477780,2011,201101,558602,982869.0,29.0,2011005586021,23,11.0,60023,3,1,29.0,2,88,3,30,3,30,6000,0
4268968,4268968,2011,201101,35224,551352.0,51.0,2011000352241,4,13.0,11204,1,1,52.0,1,43,10,101,1,10,292000,0
7492249,7492249,2015,201501,82812,160834.0,106.0,2015000828121,6,59.0,590706,1,2,119.0,2,46,6,63,1,10,8800,0
6550141,6550141,2011,201101,1036889,265816.0,83.0,2011010368891,42,17.0,390442,1,4,223.0,1,20,6,63,3,30,230,0
6916984,6916984,2011,201101,1200262,794119.0,46.0,2011012002621,48,29.0,560948,1,1,46.0,1,58,7,71,1,10,32000,0
11619284,11619284,2019,201901,506974,2019001281025.0,57.0,2019005069741,18,127.0,20018,1,1,57.0,2,72,11,114,3,30,61000,0
3934945,3934945,2007,200701,1244890,96518.0,64.0,2007012448901,49,49.0,60149,1,1,64.0,1,30,10,101,1,10,60000,0
2445489,2445489,2007,200701,561594,98661.0,191.0,2007005615941,24,31.0,100324,1,1,193.0,1,37,3,30,1,10,25600,0
11280100,11280100,2019,201901,357072,2019001272556.0,59.0,2019003570721,12,53.0,530112,1,3,49.0,1,19,6,64,3,30,8000,0
7353272,7353272,2015,201501,23704,948960.0,156.0,2015000237041,2,0.0,20002,1,1,156.0,1,37,7,71,1,10,60400,0
5924215,5924215,2011,201101,758534,9019.0,70.0,2011007585341,34,13.0,130234,1,8,71.0,1,24,4,40,1,10,20000,0
3853558,3853558,2007,200701,1209719,901601.0,138.0,2007012097191,48,201.0,460148,1,1,134.0,1,55,6,62,3,30,57200,0
9116337,9116337,2015,201501,790070,1120095.0,108.0,2015007900701,34,7.0,210334,1,2,85.0,1,55,7,71,1,10,80000,0
8341836,8341836,2015,201501,443533,1041213.0,171.0,2015004435331,17,91.0,230017,1,1,172.0,2,46,6,63,3,30,0,0
11718118,11718118,2019,201901,552518,2019000923627.0,177.0,2019005525181,21,0.0,160021,1,1,177.0,2,60,6,63,1,10,21000,0
9892827,9892827,2015,201501,1138718,982746.0,69.0,2015011387181,47,65.0,200247,1,1,68.0,1,57,6,63,1,10,24100,0
10166031,10166031,2015,201501,1252462,1457755.0,55.0,2015012524621,48,251.0,210248,1,1,55.0,1,68,10,101,3,30,9830,0
2280086,2280086,2007,200701,483081,1283930.0,15.0,2007004830811,18,91.0,40018,1,1,15.0,2,61,11,114,2,20,23450,1
2695452,2695452,2007,200701,676672,849859.0,38.0,2007006766721,27,0.0,70027,1,1,37.0,2,45,6,65,1,10,13400,0
7823862,7823862,2015,201501,213308,1499607.0,140.0,2015002133081,6,97.0,970106,1,1,140.0,2,81,0,2,3,30,26000,0
8650027,8650027,2015,201501,582699,1038740.0,14.0,2015005826991,24,3.0,120224,4,1,14.0,2,47,10,101,1,10,14900,0
2836450,2836450,2007,200701,742664,242056.0,109.0,2007007426641,32,0.0,40032,1,2,93.0,2,68,6,62,3,30,16000,0
13239489,13239489,2019,201901,1238995,2019000535241.0,97.0,2019012389951,48,85.0,190648,1,2,77.0,2,45,10,101,1,10,40000,0
13666410,13666410,2019,201901,1418639,2019001018715.0,25.0,2019014186391,55,79.0,4010155,1,3,33.0,2,16,4,40,1,10,3600,0
10419250,10419250,2015,201501,1362275,909658.0,26.0,2015013622751,55,0.0,10055,1,1,26.0,1,56,6,63,3,30,66700,0
3661468,3661468,2007,200701,1124819,458394.0,83.0,2007011248191,47,0.0,80147,1,1,82.0,1,51,7,71,1,10,24500,0
6763143,6763143,2011,201101,1135052,936519.0,23.0,2011011350521,47,0.0,60047,1,1,24.0,1,48,4,40,1,10,32000,0
8980192,8980192,2015,201501,731547,1476689.0,71.0,2015007315471,29,95.0,100529,1,1,71.0,2,66,11,114,3,30,36400,0
6757171,6757171,2011,201101,1132281,793837.0,146.0,2011011322811,47,0.0,160047,1,1,147.0,1,69,8,81,3,30,24150,0
11650753,11650753,2019,201901,521712,2019001095222.0,112.0,2019005217121,19,0.0,70019,1,1,112.0,1,42,10,101,1,10,80100,0
10614082,10614082,2019,201901,78897,2019010082448.0,97.0,2019000788971,6,73.0,731606,4,1,97.0,2,23,7,71,1,14,26900,0
10168752,10168752,2015,201501,1253590,1473697.0,63.0,2015012535901,48,135.0,310048,1,2,56.0,2,49,2,23,3,30,0,0
10543233,10543233,2019,201901,43294,2019000742657.0,69.0,2019000432941,4,13.0,11104,1,4,73.0,1,70,6,63,3,30,0,0
1408248,1408248,2007,200701,95316,275162.0,72.0,2007000953161,6,75.0,220306,1,3,20.0,2,18,6,62,3,30,5000,0
9677818,9677818,2015,201501,1040175,274074.0,93.0,2015010401751,42,0.0,130042,1,1,93.0,1,67,10,101,3,30,23000,0
10494030,10494030,2019,201901,21159,2019001306697.0,97.0,2019000211591,1,117.0,120001,1,7,117.0,2,72,6,63,3,30,21300,0
7515864,7515864,2015,201501,92137,254563.0,66.0,2015000921371,6,85.0,851206,1,1,66.0,2,77,11,116,3,30,222000,0
2534343,2534343,2007,200701,601290,790907.0,71.0,2007006012901,25,0.0,410025,1,3,62.0,2,19,6,65,1,10,5000,0
2140489,2140489,2007,200701,421363,533442.0,112.0,2007004213631,17,31.0,340217,1,6,112.0,1,22,6,62,1,10,45000,0
9744878,9744878,2015,201501,1070828,1059604.0,85.0,2015010708281,42,129.0,200142,1,1,85.0,2,54,8,81,3,30,10600,0
6982253,6982253,2011,201101,1227504,1191676.0,328.0,2011012275041,48,0.0,90048,1,2,240.0,1,34,6,63,1,10,33300,0
7618356,7618356,2015,201501,132491,668048.0,101.0,2015001324911,6,77.0,770306,1,2,111.0,1,69,10,101,3,30,37000,0
9773759,9773759,2015,201501,1084060,1403164.0,132.0,2015010840601,42,45.0,330242,1,2,101.0,2,22,0,2,3,30,0,0
6505697,6505697,2011,201101,1016719,672684.0,9.0,2011010167191,41,0.0,10041,1,1,9.0,1,57,7,71,1,10,80000,0
6326772,6326772,2011,201101,935141,352643.0,27.0,2011009351411,38,0.0,50038,1,1,27.0,2,29,11,114,1,10,14000,0
11602034,11602034,2019,201901,499616,2019000896623.0,68.0,2019004996161,18,39.0,50018,1,3,146.0,1,27,2,26,3,30,9300,0
5517644,5517644,2011,201101,576091,910936.0,34.0,2011005760911,24,5.0,50624,1,2,55.0,1,56,6,63,1,10,22000,0
4150938,4150938,2007,200701,1342123,587832.0,257.0,2007013421231,55,0.0,230055,1,1,258.0,2,83,11,116,1,10,35300,0
10270631,10270631,2015,201501,1296414,1082339.0,104.0,2015012964141,51,810.0,5116451,1,2,109.0,2,36,10,101,3,30,1200,0
7491693,7491693,2015,201501,82601,158770.0,72.0,2015000826011,6,73.0,730806,1,1,72.0,1,65,11,114,2,20,122900,1
12236027,12236027,2019,201901,786516,2019000528238.0,23.0,2019007865161,33,0.0,20033,1,2,20.0,2,56,6,63,1,10,72000,0
2787110,2787110,2007,200701,719428,965672.0,87.0,2007007194281,29,189.0,170729,1,1,89.0,1,26,6,62,1,10,24000,0
11301364,11301364,2019,201901,367380,2019010062398.0,30.0,2019003673801,13,0.0,350013,4,1,30.0,2,92,4,40,3,30,19000,0
2262616,2262616,2007,200701,475175,918238.0,55.0,2007004751751,18,89.0,20218,1,1,56.0,1,80,7,71,3,30,40500,0
3493416,3493416,2007,200701,1044850,455243.0,80.0,2007010448501,42,0.0,250142,1,2,76.0,1,55,11,114,1,10,36000,0
8880478,8880478,2015,201501,686238,1235121.0,40.0,2015006862381,27,0.0,260027,1,1,39.0,2,67,3,30,3,30,10600,0
10522307,10522307,2019,201901,34748,2019000311375.0,37.0,2019000347481,4,13.0,10504,1,2,34.0,1,38,10,101,3,30,60000,0
7324244,7324244,2015,201501,10502,723906.0,80.0,2015000105021,1,0.0,160001,1,1,80.0,2,22,6,63,3,30,18000,0
8960392,8960392,2015,201501,722476,997128.0,133.0,2015007224761,29,0.0,40029,1,1,133.0,1,58,6,63,1,10,34000,0
12242156,12242156,2019,201901,789126,2019001178120.0,116.0,2019007891261,33,0.0,20033,1,1,116.0,1,57,8,81,1,10,16500,0
12935486,12935486,2019,201901,1101753,2019000762017.0,81.0,2019011017531,42,91.0,310542,1,2,66.0,2,73,6,63,3,30,27900,0
10973390,10973390,2019,201901,217480,2019001365990.0,176.0,2019002174801,6,77.0,770406,1,2,201.0,1,49,2,26,3,30,10800,0
1384427,1384427,2007,200701,85658,181402.0,74.0,2007000856581,6,1.0,240906,1,2,68.0,2,41,8,81,2,20,3300,1
10519148,10519148,2019,201901,33447,2019000246472.0,55.0,2019000334471,4,13.0,10204,1,2,67.0,1,21,6,64,1,10,3600,0
7338739,7338739,2015,201501,17202,1183859.0,220.0,2015000172021,1,73.0,130301,1,1,220.0,2,27,11,114,1,10,45000,0
2059582,2059582,2007,200701,386180,1329658.0,98.0,2007003861801,13,0.0,70013,1,1,95.0,2,60,2,24,3,30,0,0
12592832,12592832,2019,201901,944639,2019000524014.0,20.0,2019009446391,37,0.0,200037,1,2,38.0,1,35,7,71,1,10,30000,0
11436227,11436227,2019,201901,426516,2019010100855.0,84.0,2019004265161,17,91.0,230017,4,1,84.0,1,62,1,12,3,30,15600,0
2523356,2523356,2007,200701,596203,554365.0,44.0,2007005962031,25,0.0,310025,1,2,56.0,2,35,10,101,1,10,20620,0
5442559,5442559,2011,201101,542425,604164.0,104.0,2011005424251,22,0.0,140122,1,2,91.0,2,54,6,63,1,10,12500,0
5215877,5215877,2011,201101,439873,1053741.0,227.0,2011004398731,17,0.0,220017,1,1,227.0,2,42,8,81,1,10,25000,0
9013644,9013644,2015,201501,746733,174273.0,92.0,2015007467331,32,3.0,40832,1,2,115.0,1,78,6,65,3,30,60090,0
6258261,6258261,2011,201101,903633,459444.0,76.0,2011009036331,37,0.0,30037,1,1,76.0,1,65,11,114,1,10,84600,0
5288921,5288921,2011,201101,472351,802350.0,158.0,2011004723511,18,0.0,200218,1,2,120.0,2,69,7,71,3,30,26630,0
4768025,4768025,2011,201101,239595,368350.0,140.0,2011002395951,9,9.0,140009,1,5,168.0,2,34,8,81,1,10,46000,0
8668557,8668557,2015,201501,590635,1504140.0,63.0,2015005906351,24,5.0,50524,1,1,64.0,1,55,6,65,1,10,65000,0
3430882,3430882,2007,200701,1015670,590898.0,68.0,2007010156701,41,47.0,110141,1,2,71.0,1,21,6,62,1,10,9000,0
7747234,7747234,2015,201501,183145,1190022.0,115.0,2015001831451,6,73.0,730606,1,2,143.0,1,67,8,81,3,30,24100,0
12288916,12288916,2019,201901,809808,2019000696052.0,79.0,2019008098081,34,31.0,40034,1,1,79.0,2,67,6,63,3,30,3800,0
10768846,10768846,2019,201901,141246,2019000571380.0,47.0,2019001412461,6,107.0,1070306,1,3,39.0,1,69,7,71,3,30,13700,0
8885179,8885179,2015,201501,688280,1364117.0,22.0,2015006882801,27,0.0,10027,4,1,22.0,2,84,2,26,3,30,10000,0
13353565,13353565,2019,201901,1283991,2019001148914.0,88.0,2019012839911,48,0.0,180048,1,1,88.0,2,75,6,63,3,30,14300,0
6006734,6006734,2011,201101,792714,1416523.0,65.0,2011007927141,34,27.0,150434,1,1,65.0,1,68,7,71,1,10,21700,0
5633580,5633580,2011,201101,628192,358966.0,18.0,2011006281921,26,0.0,190026,3,1,18.0,2,77,6,63,3,30,12000,0
5521097,5521097,2011,201101,577563,999155.0,86.0,2011005775631,24,510.0,80124,1,1,86.0,1,67,10,101,3,30,42800,0
10088990,10088990,2015,201501,1220600,1009592.0,87.0,2015012206001,48,0.0,60048,1,1,87.0,2,60,6,64,1,10,37400,0
13635218,13635218,2019,201901,1405204,2019000249959.0,91.0,2019014052041,55,79.0,4070155,1,1,90.0,1,60,2,23,3,30,870,0
5506586,5506586,2011,201101,571363,630331.0,44.0,2011005713631,24,31.0,100324,1,3,67.0,1,42,6,63,1,10,38000,0
9873002,9873002,2015,201501,1129781,522446.0,108.0,2015011297811,47,189.0,230047,1,1,108.0,1,77,10,101,1,10,45700,0
10372792,10372792,2015,201501,1341057,558310.0,127.0,2015013410571,54,0.0,100054,1,2,126.0,2,87,1,17,3,30,8900,0
3820608,3820608,2007,200701,1195406,704092.0,94.0,2007011954061,48,113.0,230848,1,1,92.0,1,26,7,71,3,30,890,0
3696842,3696842,2007,200701,1141406,1253084.0,89.0,2007011414061,47,0.0,110047,1,2,104.0,2,53,6,62,1,10,24800,0
12638167,12638167,2019,201901,964204,2019001174696.0,62.0,2019009642041,37,0.0,320037,1,2,76.0,2,55,6,63,1,10,30000,0
3238413,3238413,2007,200701,926218,1142183.0,72.0,2007009262181,37,51.0,370037,1,1,73.0,2,30,6,62,1,10,15130,0
7418479,7418479,2015,201501,51711,1418507.0,63.0,2015000517111,4,13.0,13204,1,2,55.0,1,45,7,71,1,10,70000,0
11992270,11992270,2019,201901,677198,2019000979786.0,146.0,2019006771981,26,99.0,300226,1,1,146.0,1,59,6,65,1,10,106000,0
12466888,12466888,2019,201901,889194,2019000782500.0,401.0,2019008891941,36,61.0,380136,1,1,400.0,1,28,6,63,1,10,31200,0
2212763,2212763,2007,200701,452816,1312426.0,91.0,2007004528161,17,31.0,350417,1,2,98.0,1,63,6,62,1,10,25400,0
8252901,8252901,2015,201501,404911,1362555.0,52.0,2015004049111,16,0.0,100016,1,1,52.0,1,48,6,63,1,10,48000,0
8064121,8064121,2015,201501,322086,1021647.0,59.0,2015003220861,12,99.0,990512,1,2,47.0,1,29,6,63,2,20,14400,1
10167977,10167977,2015,201501,1253269,1469194.0,30.0,2015012532691,48,439.0,251648,1,1,30.0,1,33,6,63,1,10,52000,0
3096050,3096050,2007,200701,859247,883005.0,75.0,2007008592471,36,81.0,411036,1,1,72.0,2,58,6,62,1,10,38300,0
4483603,4483603,2011,201101,123723,590312.0,25.0,2011001237231,6,83.0,670106,1,5,45.0,1,21,6,63,1,10,30000,0
12193429,12193429,2019,201901,768049,2019000845609.0,88.0,2019007680491,31,109.0,80131,1,2,103.0,2,33,10,101,1,10,12000,0
1734901,1734901,2007,200701,231116,1374553.0,79.0,2007002311161,8,0.0,80508,1,1,79.0,1,53,6,62,1,10,36800,0
2046263,2046263,2007,200701,380170,1132506.0,97.0,2007003801701,13,89.0,120513,1,1,97.0,2,60,7,71,3,30,0,0
2660438,2660438,2007,200701,660448,1341958.0,100.0,2007006604481,26,163.0,370526,1,1,97.0,1,68,3,30,3,30,10400,0
5794337,5794337,2011,201101,699957,26470.0,78.0,2011006999571,29,0.0,200029,1,2,68.0,2,26,10,101,1,10,45200,0
6353842,6353842,2011,201101,947596,277821.0,49.0,2011009475961,39,0.0,460239,1,1,49.0,1,70,7,71,3,30,25200,0
3159775,3159775,2007,200701,888389,1352773.0,115.0,2007008883891,36,0.0,340036,1,2,96.0,2,38,8,81,1,10,80000,0
4159341,4159341,2007,200701,1346095,786856.0,60.0,2007013460951,55,0.0,10055,1,3,2.0,2,73,3,30,3,30,9000,0
6211303,6211303,2011,201101,882355,1370123.0,32.0,2011008823551,36,89.0,10036,1,1,32.0,1,76,6,63,3,30,110,0
8363961,8363961,2015,201501,453230,1311020.0,80.0,2015004532301,17,31.0,352417,1,2,66.0,1,52,11,114,1,10,155000,0
1769364,1769364,2007,200701,246360,1345957.0,340.0,2007002463601,9,11.0,110009,1,2,486.0,2,36,4,40,3,30,28000,0
7164603,7164603,2011,201101,1305296,356712.0,7.0,2011013052961,53,0.0,40053,1,1,7.0,1,25,7,71,2,20,14000,1
7137365,7137365,2011,201101,1293210,1297856.0,109.0,2011012932101,51,0.0,350051,1,1,109.0,2,67,11,114,3,30,18000,0
1876379,1876379,2007,200701,299443,687457.0,99.0,2007002994431,12,0.0,401912,1,2,86.0,1,18,3,30,1,10,5000,0
12555505,12555505,2019,201901,928057,2019010127548.0,44.0,2019009280571,37,0.0,90037,4,1,44.0,2,57,8,81,1,10,5000,0
6491874,6491874,2011,201101,1010360,139857.0,44.0,2011010103601,41,0.0,50041,1,1,44.0,2,78,6,63,3,30,13800,0
13154365,13154365,2019,201901,1205624,2019000073025.0,91.0,2019012056241,48,85.0,190448,1,1,91.0,2,56,8,81,1,10,80000,0
12003523,12003523,2019,201901,682041,2019001148574.0,63.0,2019006820411,26,0.0,40026,1,1,63.0,1,40,5,50,1,10,62200,0
3488162,3488162,2007,200701,1042339,397641.0,56.0,2007010423391,42,133.0,320242,1,1,56.0,1,86,2,24,3,30,11000,0
9753709,9753709,2015,201501,1074807,1163602.0,22.0,2015010748071,42,129.0,200142,1,1,21.0,2,69,6,63,3,30,12000,0
8526673,8526673,2015,201501,527001,642801.0,423.0,2015005270011,21,0.0,10021,1,2,424.0,2,25,7,71,1,10,36000,0
6149084,6149084,2011,201101,854902,896959.0,27.0,2011008549021,36,0.0,130036,1,1,27.0,1,30,3,30,1,10,3400,0
6917227,6917227,2011,201101,1200362,795408.0,104.0,2011012003621,48,201.0,461648,1,4,122.0,1,23,7,71,1,10,16600,0
9008489,9008489,2015,201501,744486,1343612.0,280.0,2015007444861,31,0.0,70131,1,1,281.0,2,24,10,101,1,10,20000,0
4341856,4341856,2011,201101,67299,9069.0,164.0,2011000672991,6,37.0,612106,1,3,154.0,1,15,3,30,0,0,0,0
12798402,12798402,2019,201901,1038141,2019000583154.0,49.0,2019010381411,40,0.0,30040,1,2,45.0,2,37,10,101,1,10,32000,0
9889361,9889361,2015,201501,1137119,901661.0,37.0,2015011371191,47,65.0,200347,1,2,40.0,1,60,7,71,3,30,13100,0
5699268,5699268,2011,201101,657545,1354144.0,92.0,2011006575451,26,0.0,190026,1,1,92.0,1,35,7,71,1,10,70000,0
3477706,3477706,2007,200701,1037437,283006.0,24.0,2007010374371,42,11.0,340142,1,4,24.0,2,48,10,101,1,10,30000,0
4176871,4176871,2007,200701,1354295,1199148.0,175.0,2007013542951,55,0.0,40055,1,1,180.0,1,43,10,101,1,10,330000,0
5151402,5151402,2011,201101,411669,290435.0,57.0,2011004116691,17,0.0,220017,1,2,46.0,1,75,6,63,3,30,29000,0
7981844,7981844,2015,201501,284535,388267.0,62.0,2015002845351,12,81.0,810212,1,1,62.0,1,56,7,71,1,10,9500,0
3299013,3299013,2007,200701,954632,440455.0,77.0,2007009546321,39,35.0,61139,1,1,75.0,2,81,6,65,3,30,7800,0
10107844,10107844,2015,201501,1228400,1119604.0,99.0,2015012284001,48,113.0,232248,1,1,99.0,2,61,11,114,1,10,92000,0
3202564,3202564,2007,200701,908879,601094.0,92.0,2007009088791,37,0.0,270337,1,2,93.0,2,60,11,115,1,10,74000,0
2646703,2646703,2007,200701,653982,1153552.0,106.0,2007006539821,26,75.0,290026,1,2,126.0,1,15,3,30,0,0,0,0
4828874,4828874,2011,201101,267594,140419.0,66.0,2011002675941,12,115.0,290112,1,2,70.0,2,73,11,114,3,30,52200,0
2547075,2547075,2007,200701,607082,1062406.0,72.0,2007006070821,25,0.0,280025,1,2,77.0,2,46,6,62,3,30,14000,0
6564361,6564361,2011,201101,1043437,432348.0,88.0,2011010434371,42,0.0,90242,1,1,89.0,2,32,10,101,1,10,37000,0
11750296,11750296,2019,201901,567691,2019000499654.0,117.0,2019005676911,22,0.0,90022,1,2,127.0,1,16,4,40,3,30,0,0
12794268,12794268,2019,201901,1036445,2019000414064.0,104.0,2019010364451,40,0.0,120240,1,1,105.0,2,64,7,71,1,10,38000,0
8513884,8513884,2015,201501,521154,202543.0,81.0,2015005211541,21,111.0,170221,1,1,81.0,2,32,8,81,3,30,12300,0
8705124,8705124,2015,201501,607464,802444.0,42.0,2015006074641,25,25.0,330225,1,2,37.0,2,39,11,114,1,10,66000,0
9077240,9077240,2015,201501,773881,445025.0,62.0,2015007738811,34,15.0,220134,1,2,59.0,2,71,6,63,3,30,13600,0
11602326,11602326,2019,201901,499741,2019000903546.0,90.0,2019004997411,18,0.0,210018,1,2,108.0,1,85,6,63,3,30,24400,0
5267332,5267332,2011,201101,462635,309871.0,30.0,2011004626351,18,0.0,260018,1,1,31.0,2,28,6,63,1,10,35000,0
8736246,8736246,2015,201501,621827,1482958.0,51.0,2015006218271,25,0.0,50125,1,3,43.0,1,16,4,40,3,30,0,0
7453710,7453710,2015,201501,67643,5579.0,345.0,2015000676431,6,73.0,731206,1,2,432.0,1,46,10,101,1,10,100000,0
3979843,3979843,2007,200701,1263582,248813.0,66.0,2007012635821,51,0.0,180051,1,1,65.0,1,61,6,62,3,30,38700,0
9509806,9509806,2015,201501,964166,636022.0,118.0,2015009641661,39,61.0,550139,1,6,134.0,2,15,3,30,0,0,0,0
6264341,6264341,2011,201101,906360,552603.0,83.0,2011009063601,37,0.0,350037,1,4,343.0,2,24,6,64,3,30,0,0
4081498,4081498,2007,200701,1309609,818094.0,76.0,2007013096091,53,53.0,140253,1,2,69.0,2,34,10,101,1,10,25000,0
11889645,11889645,2019,201901,631235,2019000722249.0,191.0,2019006312351,25,0.0,450025,1,2,189.0,2,58,6,63,1,10,65000,0
4830734,4830734,2011,201101,268474,155764.0,61.0,2011002684741,12,95.0,220312,3,1,61.0,1,47,7,71,3,30,0,0
6255447,6255447,2011,201101,902331,414334.0,69.0,2011009023311,37,67.0,190037,1,2,72.0,2,35,10,101,1,10,45000,0
4266681,4266681,2011,201101,34268,498169.0,135.0,2011000342681,4,13.0,11804,1,3,111.0,1,17,5,50,3,30,0,0
8297710,8297710,2015,201501,424207,512398.0,47.0,2015004242071,17,0.0,270017,1,4,28.0,1,51,10,101,1,10,32200,0
9261546,9261546,2015,201501,852962,801666.0,23.0,2015008529621,36,59.0,320136,1,1,23.0,2,81,11,114,3,30,24000,0
9451729,9451729,2015,201501,937769,1512590.0,65.0,2015009377691,37,183.0,120237,1,1,65.0,2,36,7,71,1,10,35000,0
7921787,7921787,2015,201501,256488,862000.0,16.0,2015002564881,10,5.0,30010,1,3,33.0,2,20,7,71,3,30,700,0
10827630,10827630,2019,201901,163179,2019000800535.0,115.0,2019001631791,6,75.0,750206,1,1,115.0,1,63,6,63,3,30,107000,0
9898937,9898937,2015,201501,1141430,1124942.0,71.0,2015011414301,47,157.0,320147,1,2,59.0,2,16,4,40,3,30,0,0
7120358,7120358,2011,201101,1285581,984458.0,68.0,2011012855811,51,0.0,60051,1,2,62.0,2,49,11,116,1,10,79000,0
11464521,11464521,2019,201901,439445,2019000312485.0,77.0,2019004394451,17,31.0,340917,1,2,79.0,1,61,11,115,1,10,110050,0
6617581,6617581,2011,201101,1067871,1043470.0,84.0,2011010678711,42,3.0,180442,1,2,80.0,2,49,7,71,1,10,14000,0
9112081,9112081,2015,201501,788312,1047226.0,41.0,2015007883121,34,3.0,30834,1,1,40.0,1,65,10,101,3,30,1500,0
13201640,13201640,2019,201901,1224192,2019000329945.0,81.0,2019012241921,48,439.0,251448,1,2,86.0,1,43,11,114,1,10,85000,0
10067486,10067486,2015,201501,1211594,884189.0,66.0,2015012115941,48,141.0,330348,1,3,131.0,2,29,8,81,1,10,14100,0
2469333,2469333,2007,200701,572064,681366.0,85.0,2007005720641,24,43.0,20024,1,2,85.0,2,46,6,62,1,10,27800,0
2544856,2544856,2007,200701,606072,1016664.0,62.0,2007006060721,25,0.0,260025,1,1,62.0,1,43,10,101,1,10,521000,0
6212844,6212844,2011,201101,883040,1381771.0,53.0,2011008830401,36,47.0,401836,1,2,38.0,2,68,2,22,3,30,14300,0
8780520,8780520,2015,201501,641800,668579.0,165.0,2015006418001,26,77.0,210126,1,1,164.0,2,37,11,114,1,10,140000,0
1865202,1865202,2007,200701,293957,604416.0,42.0,2007002939571,12,0.0,320012,1,1,42.0,2,71,7,71,1,10,18500,0
