OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_route,routes,route_filter,route_sort,mode,direction,trips_wd,trips_sa,trips_su,trips_7d,svc_days,agency,feed_version,start_date,end_date,from_gtfs,change_log,comments,status_code,status_notes,status_start_date,status_end_date,GEOIDFQ,county,muni,hood,munihood_full,munihood_display,empty_feat,x,y,,,,,,,,Count,median_housing_cost,,,,,,
211740,N44590,12792,PITTSBURGH ST AT HIGHLAND AVE FS,40.541445,-79.799743,N44590,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001034,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.799743,40.541445,,,,,,,,,,,,,,,
211741,N44580,18342,PITTSBURGH ST AT HIGHLAND AVE FS,40.541594,-79.799552,N44580-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001028,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.799552,40.541594,,,,,,,,,,,,,,,
211742,N44590,12792,PITTSBURGH ST AT HIGHLAND AVE FS,40.541445,-79.799743,N44590-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001034,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.799743,40.541445,,,,,,,,,,,,,,,
211743,N44600,12680,PITTSBURGH ST AT HILL AVE,40.541115,-79.802422,N44600-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001037,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802422,40.541115,,,,,,,,,,,,,,,
211744,N44600,12680,PITTSBURGH ST AT HILL AVE,40.541115,-79.802422,N44600,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001037,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802422,40.541115,,,,,,,,,,,,,,,
211745,N44600,12680,PITTSBURGH ST AT HILL AVE,40.541115,-79.802422,N44600-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001037,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802422,40.541115,,,,,,,,,,,,,,,
211746,N21330,12802,PITTSBURGH ST AT JAMES ST,40.541182,-79.779641,N21330-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001014,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.779641,40.541182,,,,,,,,,,,,,,,
211747,N21330,12802,PITTSBURGH ST AT JAMES ST,40.541182,-79.779641,N21330,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001014,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.779641,40.541182,,,,,,,,,,,,,,,
211748,N21330,12802,PITTSBURGH ST AT JAMES ST,40.541182,-79.779641,N21330-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001014,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.779641,40.541182,,,,,,,,,,,,,,,
211749,N44640,12668,PITTSBURGH ST AT JAMES ST FS,40.541225,-79.780351,N44640-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001023,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.780351,40.541225,,,,,,,,,,,,,,,
211750,N44640,12668,PITTSBURGH ST AT JAMES ST FS,40.541225,-79.780351,N44640,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001023,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.780351,40.541225,,,,,,,,,,,,,,,
211751,N44640,12668,PITTSBURGH ST AT JAMES ST FS,40.541225,-79.780351,N44640-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001023,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.780351,40.541225,,,,,,,,,,,,,,,
211752,N44670,12666,PITTSBURGH ST AT MOYHEND ST,40.541829,-79.77583,N44670-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001018,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77583,40.541829,,,,,,,,,,,,,,,
211753,N44670,12666,PITTSBURGH ST AT MOYHEND ST,40.541829,-79.77583,N44670,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001018,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77583,40.541829,,,,,,,,,,,,,,,
211754,N44670,12666,PITTSBURGH ST AT MOYHEND ST,40.541829,-79.77583,N44670-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001018,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77583,40.541829,,,,,,,,,,,,,,,
211755,N44700,18341,PITTSBURGH ST AT MURRAYHILL AVE FS,40.540986,-79.795585,N44700-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001016,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795585,40.540986,,,,,,,,,,,,,,,
211756,N44700,18341,PITTSBURGH ST AT MURRAYHILL AVE FS,40.540986,-79.795585,N44700,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001016,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795585,40.540986,,,,,,,,,,,,,,,
211757,N44700,18341,PITTSBURGH ST AT MURRAYHILL AVE FS,40.540986,-79.795585,N44700-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001016,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795585,40.540986,,,,,,,,,,,,,,,
211758,N44710,12670,PITTSBURGH ST AT MURTLAND ST,40.54113,-79.782293,N44710-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002007,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.782293,40.54113,,,,,,,,,,,,,,,
211759,N44710,12670,PITTSBURGH ST AT MURTLAND ST,40.54113,-79.782293,N44710,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002007,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.782293,40.54113,,,,,,,,,,,,,,,
211760,N44710,12670,PITTSBURGH ST AT MURTLAND ST,40.54113,-79.782293,N44710-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002007,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.782293,40.54113,,,,,,,,,,,,,,,
211761,N44760,12801,PITTSBURGH ST AT OAK ST,40.541037,-79.7823,N44760-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001012,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.7823,40.541037,,,,,,,,,,,,,,,
211762,N44760,12801,PITTSBURGH ST AT OAK ST,40.541037,-79.7823,N44760,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001012,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.7823,40.541037,,,,,,,,,,,,,,,
211763,N44760,12801,PITTSBURGH ST AT OAK ST,40.541037,-79.7823,N44760-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001012,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.7823,40.541037,,,,,,,,,,,,,,,
211764,N44770,12665,PITTSBURGH ST AT ORCHARD ST,40.542023,-79.774696,N44770-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001019,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.774696,40.542023,,,,,,,,,,,,,,,
211765,N44770,12665,PITTSBURGH ST AT ORCHARD ST,40.542023,-79.774696,N44770,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001019,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.774696,40.542023,,,,,,,,,,,,,,,
211766,N44770,12665,PITTSBURGH ST AT ORCHARD ST,40.542023,-79.774696,N44770-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001019,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.774696,40.542023,,,,,,,,,,,,,,,
211767,N44800,12673,PITTSBURGH ST AT PORTER ST,40.541262,-79.78847,N44800-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.78847,40.541262,,,,,,,,,,,,,,,
211768,N44810,12798,PITTSBURGH ST AT PORTER ST,40.541169,-79.788926,N44810-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001006,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.788926,40.541169,,,,,,,,,,,,,,,
211769,N44800,12673,PITTSBURGH ST AT PORTER ST,40.541262,-79.78847,N44800,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.78847,40.541262,,,,,,,,,,,,,,,
211770,N44810,12798,PITTSBURGH ST AT PORTER ST,40.541169,-79.788926,N44810,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001006,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.788926,40.541169,,,,,,,,,,,,,,,
211771,N44800,12673,PITTSBURGH ST AT PORTER ST,40.541262,-79.78847,N44800-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.78847,40.541262,,,,,,,,,,,,,,,
211772,N44810,12798,PITTSBURGH ST AT PORTER ST,40.541169,-79.788926,N44810-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001006,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.788926,40.541169,,,,,,,,,,,,,,,
211773,N44840,18339,PITTSBURGH ST AT ROSA ST FS,40.541274,-79.786875,N44840-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786875,40.541274,,,,,,,,,,,,,,,
211774,N44840,18339,PITTSBURGH ST AT ROSA ST FS,40.541274,-79.786875,N44840,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786875,40.541274,,,,,,,,,,,,,,,
211775,N44840,18339,PITTSBURGH ST AT ROSA ST FS,40.541274,-79.786875,N44840-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171002013,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786875,40.541274,,,,,,,,,,,,,,,
211776,N44860,18337,PITTSBURGH ST AT SCHOOL ST FS,40.541438,-79.778078,N44860-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001022,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.778078,40.541438,,,,,,,,,,,,,,,
211777,N44860,18337,PITTSBURGH ST AT SCHOOL ST FS,40.541438,-79.778078,N44860,"1,P10",All Routes,00,BUS,IB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001022,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.778078,40.541438,,,,,,,,,,,,,,,
211778,N44860,18337,PITTSBURGH ST AT SCHOOL ST FS,40.541438,-79.778078,N44860-P10,P10,P10,P10,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034171001022,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.778078,40.541438,,,,,,,,,,,,,,,
211779,N44890,12794,PITTSBURGH ST AT SHADY AVE,40.540921,-79.795923,N44890-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001025,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795923,40.540921,,,,,,,,,,,,,,,
211780,N44890,12794,PITTSBURGH ST AT SHADY AVE,40.540921,-79.795923,N44890,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001025,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795923,40.540921,,,,,,,,,,,,,,,
211781,N44890,12794,PITTSBURGH ST AT SHADY AVE,40.540921,-79.795923,N44890-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001025,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.795923,40.540921,,,,,,,,,,,,,,,
211782,N44960,12796,PITTSBURGH ST OPP DUQUESNE CT,40.54094,-79.793071,N44960-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001005,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.793071,40.54094,,,,,,,,,,,,,,,
211783,N44960,12796,PITTSBURGH ST OPP DUQUESNE CT,40.54094,-79.793071,N44960,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001005,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.793071,40.54094,,,,,,,,,,,,,,,
211784,N44960,12796,PITTSBURGH ST OPP DUQUESNE CT,40.54094,-79.793071,N44960-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001005,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.793071,40.54094,,,,,,,,,,,,,,,
211785,N44980,12791,PITTSBURGH ST OPP HILL AVE,40.541021,-79.802476,N44980-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802476,40.541021,,,,,,,,,,,,,,,
211786,N44980,12791,PITTSBURGH ST OPP HILL AVE,40.541021,-79.802476,N44980,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802476,40.541021,,,,,,,,,,,,,,,
211787,N44980,12791,PITTSBURGH ST OPP HILL AVE,40.541021,-79.802476,N44980-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.802476,40.541021,,,,,,,,,,,,,,,
211788,N22490,12804,PITTSBURGH ST OPP MOYHEND ST,40.541693,-79.77612,N22490-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001017,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77612,40.541693,,,,,,,,,,,,,,,
211789,N22490,12804,PITTSBURGH ST OPP MOYHEND ST,40.541693,-79.77612,N22490,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001017,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77612,40.541693,,,,,,,,,,,,,,,
211790,N22490,12804,PITTSBURGH ST OPP MOYHEND ST,40.541693,-79.77612,N22490-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001017,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.77612,40.541693,,,,,,,,,,,,,,,
211791,N45010,12790,PITTSBURGH ST OPP PILLOW AVE,40.540998,-79.804275,N45010-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.804275,40.540998,,,,,,,,,,,,,,,
211792,N45010,12790,PITTSBURGH ST OPP PILLOW AVE,40.540998,-79.804275,N45010,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.804275,40.540998,,,,,,,,,,,,,,,
211793,N45010,12790,PITTSBURGH ST OPP PILLOW AVE,40.540998,-79.804275,N45010-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034180001023,"Allegheny County, PA","Cheswick borough (Allegheny, PA)",,"Cheswick bgh, Allegheny County",Cheswick bgh,0,-79.804275,40.540998,,,,,,,,,,,,,,,
211794,N45030,12799,PITTSBURGH ST OPP ROSA ST,40.54118,-79.786429,N45030-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001011,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786429,40.54118,,,,,,,,,,,,,,,
211795,N45030,12799,PITTSBURGH ST OPP ROSA ST,40.54118,-79.786429,N45030,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001011,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786429,40.54118,,,,,,,,,,,,,,,
211796,N45030,12799,PITTSBURGH ST OPP ROSA ST,40.54118,-79.786429,N45030-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001011,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.786429,40.54118,,,,,,,,,,,,,,,
211797,N22760,12803,PITTSBURGH ST OPP SCHOOL ST,40.54138,-79.777912,N22760-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001016,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.777912,40.54138,,,,,,,,,,,,,,,
211798,N22760,12803,PITTSBURGH ST OPP SCHOOL ST,40.54138,-79.777912,N22760,"1,P10",All Routes,00,BUS,OB,38,19,19,228,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001016,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.777912,40.54138,,,,,,,,,,,,,,,
211799,N22760,12803,PITTSBURGH ST OPP SCHOOL ST,40.54138,-79.777912,N22760-P10,P10,P10,P10,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001016,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.777912,40.54138,,,,,,,,,,,,,,,
211800,N45040,12797,PITTSBURGH ST OPP WASHINGTON ST,40.541106,-79.790545,N45040-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034172001006,"Allegheny County, PA","Springdale borough (Allegheny, PA)",,"Springdale bgh, Allegheny County",Springdale bgh,0,-79.790545,40.541106,,,,,,,,,,,,,,,
